time,open,high,low,close,volume,value,date
2024-10-31 00:00:00+07:00,25.25,26.5,25.25,26.0,14392661,0.0,2024-10-31
2024-11-01 00:00:00+07:00,26.25,26.75,25.75,26.5,8044408,0.0,2024-11-01
2024-11-04 00:00:00+07:00,26.5,27.0,26.25,26.75,8993228,0.0,2024-11-04
2024-11-05 00:00:00+07:00,26.75,26.75,26.25,26.5,5604471,0.0,2024-11-05
2024-11-06 00:00:00+07:00,26.5,26.75,25.5,26.25,16920826,0.0,2024-11-06
2024-11-07 00:00:00+07:00,26.75,28.0,26.5,27.75,37356113,0.0,2024-11-07
2024-11-08 00:00:00+07:00,27.75,27.75,26.75,27.0,16747133,0.0,2024-11-08
2024-11-11 00:00:00+07:00,26.75,26.75,25.25,25.75,19490494,0.0,2024-11-11
2024-11-12 00:00:00+07:00,25.5,26.0,25.0,25.25,6871228,0.0,2024-11-12
2024-11-13 00:00:00+07:00,25.25,25.25,24.4,24.7,13738216,0.0,2024-11-13
2024-11-14 00:00:00+07:00,24.7,24.7,24.0,24.1,21711012,0.0,2024-11-14
2024-11-15 00:00:00+07:00,24.0,24.2,23.7,24.1,13497501,0.0,2024-11-15
2024-11-18 00:00:00+07:00,24.3,25.25,24.2,25.0,23315131,0.0,2024-11-18
2024-11-19 00:00:00+07:00,25.25,26.0,25.0,25.5,16895713,0.0,2024-11-19
2024-11-20 00:00:00+07:00,25.5,26.0,25.25,25.25,11254900,0.0,2024-11-20
2024-11-21 00:00:00+07:00,25.75,26.0,25.5,25.75,9189095,0.0,2024-11-21
2024-11-22 00:00:00+07:00,26.0,26.25,25.75,25.75,7374283,0.0,2024-11-22
2024-11-25 00:00:00+07:00,25.75,26.25,25.25,25.5,18600389,0.0,2024-11-25
2024-11-26 00:00:00+07:00,25.75,26.0,25.25,25.5,7646980,0.0,2024-11-26
2024-11-27 00:00:00+07:00,25.5,25.75,25.0,25.25,7069644,0.0,2024-11-27
2024-11-28 00:00:00+07:00,25.25,25.5,24.7,25.0,12463673,0.0,2024-11-28
2024-11-29 00:00:00+07:00,25.0,25.5,24.6,25.25,11232929,0.0,2024-11-29
2024-12-02 00:00:00+07:00,25.25,25.25,24.6,25.25,17912645,0.0,2024-12-02
2024-12-03 00:00:00+07:00,25.0,25.5,24.8,25.5,9177811,0.0,2024-12-03
2024-12-04 00:00:00+07:00,25.25,25.75,25.0,25.25,6647107,0.0,2024-12-04
2024-12-06 00:00:00+07:00,25.0,25.5,25.0,25.25,4356738,0.0,2024-12-06
2024-12-09 00:00:00+07:00,25.0,25.0,24.2,24.9,25897259,0.0,2024-12-09
2024-12-11 00:00:00+07:00,24.9,25.25,24.7,25.0,11674563,0.0,2024-12-11
2024-12-12 00:00:00+07:00,25.0,25.25,24.7,24.8,20112198,0.0,2024-12-12
2024-12-13 00:00:00+07:00,24.8,25.5,24.6,24.8,17197891,0.0,2024-12-13
2024-12-16 00:00:00+07:00,24.8,24.8,24.3,24.3,10928167,0.0,2024-12-16
2024-12-17 00:00:00+07:00,24.4,24.4,23.5,23.5,15351895,0.0,2024-12-17
2024-12-18 00:00:00+07:00,23.5,24.1,22.9,24.0,25929044,0.0,2024-12-18
2024-12-19 00:00:00+07:00,23.3,23.9,23.3,23.5,16733530,0.0,2024-12-19
2024-12-20 00:00:00+07:00,23.5,23.6,22.4,22.6,32735811,0.0,2024-12-20
2024-12-23 00:00:00+07:00,22.8,23.4,22.2,23.1,27778472,0.0,2024-12-23
2024-12-24 00:00:00+07:00,23.2,24.4,23.2,24.1,22991804,0.0,2024-12-24
2024-12-25 00:00:00+07:00,24.3,24.7,24.3,24.4,9505238,0.0,2024-12-25
2024-12-26 00:00:00+07:00,24.4,24.6,23.6,23.8,11996215,0.0,2024-12-26
2024-12-27 00:00:00+07:00,23.8,24.6,23.8,24.3,11577375,0.0,2024-12-27
2024-12-30 00:00:00+07:00,24.4,24.8,24.2,24.4,9040081,0.0,2024-12-30
2025-01-02 00:00:00+07:00,24.4,25.75,24.4,25.75,31900490,0.0,2025-01-02
2025-01-03 00:00:00+07:00,26.0,26.25,25.25,25.5,8722709,0.0,2025-01-03
2025-01-06 00:00:00+07:00,25.25,25.5,24.2,24.5,16415617,0.0,2025-01-06
2025-01-07 00:00:00+07:00,24.6,25.25,24.5,24.9,11367221,0.0,2025-01-07
2025-01-08 00:00:00+07:00,25.25,25.25,24.7,24.8,12634291,0.0,2025-01-08
2025-01-09 00:00:00+07:00,24.8,24.8,23.0,23.3,22550800,0.0,2025-01-09
2025-01-10 00:00:00+07:00,23.2,23.6,22.9,23.0,17380564,0.0,2025-01-10
2025-01-13 00:00:00+07:00,22.8,23.6,22.3,22.8,29385474,0.0,2025-01-13
2025-01-14 00:00:00+07:00,23.0,23.3,22.6,22.6,12082506,0.0,2025-01-14
2025-01-15 00:00:00+07:00,22.8,23.7,22.5,23.0,29377027,0.0,2025-01-15
2025-01-16 00:00:00+07:00,23.1,23.3,22.5,22.6,16588427,0.0,2025-01-16
2025-01-17 00:00:00+07:00,22.5,22.7,21.3,21.5,39616541,0.0,2025-01-17
2025-01-20 00:00:00+07:00,21.8,21.8,20.6,21.1,27234707,0.0,2025-01-20
2025-01-21 00:00:00+07:00,21.3,21.6,20.9,21.4,25042322,0.0,2025-01-21
2025-01-22 00:00:00+07:00,21.5,21.8,21.2,21.5,15559887,0.0,2025-01-22
2025-01-23 00:00:00+07:00,21.4,21.5,20.7,20.7,13998698,0.0,2025-01-23
2025-01-24 00:00:00+07:00,20.9,22.4,20.9,22.4,30854250,0.0,2025-01-24
2025-01-27 00:00:00+07:00,22.2,22.6,22.0,22.2,11403867,0.0,2025-01-27
2025-01-28 00:00:00+07:00,22.1,22.3,21.6,22.2,17997323,0.0,2025-01-28
2025-01-29 00:00:00+07:00,22.1,22.3,21.7,21.8,5870125,0.0,2025-01-29
2025-01-30 00:00:00+07:00,21.8,22.3,21.8,21.9,6948341,0.0,2025-01-30
2025-01-31 00:00:00+07:00,22.0,22.1,21.3,21.5,10444764,0.0,2025-01-31
2025-02-03 00:00:00+07:00,21.0,21.0,20.6,20.7,18169700,0.0,2025-02-03
2025-02-04 00:00:00+07:00,20.8,21.0,20.0,20.1,28290230,0.0,2025-02-04
2025-02-05 00:00:00+07:00,20.1,20.4,19.9,20.4,17973570,0.0,2025-02-05
2025-02-06 00:00:00+07:00,20.4,20.5,19.6,19.6,15240321,0.0,2025-02-06
2025-02-07 00:00:00+07:00,19.7,20.3,19.6,20.2,12396864,0.0,2025-02-07
2025-02-10 00:00:00+07:00,19.6,20.0,19.4,19.6,13138265,0.0,2025-02-10
2025-02-11 00:00:00+07:00,19.6,20.4,19.5,20.4,12299772,0.0,2025-02-11
2025-02-13 00:00:00+07:00,19.7,19.7,18.6,19.2,58103394,0.0,2025-02-13
2025-02-14 00:00:00+07:00,19.3,19.7,19.2,19.4,23147032,0.0,2025-02-14
2025-02-17 00:00:00+07:00,19.6,19.9,19.2,19.6,27794996,0.0,2025-02-17
2025-02-18 00:00:00+07:00,19.1,19.8,18.9,19.3,50192502,0.0,2025-02-18
2025-02-19 00:00:00+07:00,19.4,19.8,19.2,19.4,28007499,0.0,2025-02-19
2025-02-20 00:00:00+07:00,19.2,20.0,19.0,19.2,34409810,0.0,2025-02-20
2025-02-21 00:00:00+07:00,19.1,19.3,18.0,18.3,64522364,0.0,2025-02-21
2025-02-24 00:00:00+07:00,18.1,18.5,17.7,18.5,30437988,0.0,2025-02-24
2025-02-25 00:00:00+07:00,18.4,18.5,17.7,17.7,21887511,0.0,2025-02-25
2025-02-26 00:00:00+07:00,17.8,18.1,17.1,17.3,40157271,0.0,2025-02-26
2025-02-27 00:00:00+07:00,17.1,17.3,15.9,16.1,56668549,0.0,2025-02-27
2025-02-28 00:00:00+07:00,15.5,16.3,15.5,15.9,236732461,0.0,2025-02-28
2025-03-03 00:00:00+07:00,15.4,15.6,14.6,15.4,83151885,0.0,2025-03-03
2025-03-04 00:00:00+07:00,15.2,16.1,15.1,15.6,54839821,0.0,2025-03-04
2025-03-05 00:00:00+07:00,15.8,17.3,15.7,17.1,87196725,0.0,2025-03-05
2025-03-06 00:00:00+07:00,17.0,17.9,16.6,16.6,73082142,0.0,2025-03-06
2025-03-07 00:00:00+07:00,16.7,17.5,16.7,17.0,54127784,0.0,2025-03-07
2025-03-10 00:00:00+07:00,16.8,17.2,16.5,16.6,33625824,0.0,2025-03-10
2025-03-11 00:00:00+07:00,16.5,18.3,16.5,18.2,62340105,0.0,2025-03-11
2025-03-12 00:00:00+07:00,18.4,18.7,17.8,17.9,43637021,0.0,2025-03-12
2025-03-13 00:00:00+07:00,18.1,18.1,17.5,17.5,24570890,0.0,2025-03-13
2025-03-14 00:00:00+07:00,17.7,19.3,17.6,19.0,59454704,0.0,2025-03-14
2025-03-17 00:00:00+07:00,19.0,19.1,18.3,18.7,55279215,0.0,2025-03-17
2025-03-18 00:00:00+07:00,18.8,18.8,17.7,18.1,55649321,0.0,2025-03-18
2025-03-19 00:00:00+07:00,18.3,19.3,18.1,18.9,57511222,0.0,2025-03-19
2025-03-20 00:00:00+07:00,19.0,19.3,18.7,18.7,46786119,0.0,2025-03-20
2025-03-21 00:00:00+07:00,18.8,19.0,18.4,18.7,31824076,0.0,2025-03-21
2025-03-24 00:00:00+07:00,18.8,18.9,18.4,18.7,20776768,0.0,2025-03-24
2025-03-25 00:00:00+07:00,18.6,18.7,18.1,18.2,35512388,0.0,2025-03-25
2025-03-26 00:00:00+07:00,18.3,18.4,17.8,17.9,18887345,0.0,2025-03-26
2025-03-27 00:00:00+07:00,17.8,18.2,17.8,18.0,21053994,0.0,2025-03-27
2025-03-28 00:00:00+07:00,17.8,17.9,17.3,17.6,21446964,0.0,2025-03-28
2025-03-31 00:00:00+07:00,17.0,17.6,17.0,17.2,22451896,0.0,2025-03-31
2025-04-01 00:00:00+07:00,17.4,17.6,17.0,17.1,21601680,0.0,2025-04-01
2025-04-02 00:00:00+07:00,17.0,17.2,16.9,17.0,19941303,0.0,2025-04-02
2025-04-03 00:00:00+07:00,16.7,17.8,16.7,17.8,56216814,0.0,2025-04-03
2025-04-04 00:00:00+07:00,17.5,17.6,15.8,15.8,55790771,0.0,2025-04-04
2025-04-08 00:00:00+07:00,14.4,15.2,14.2,14.7,50095796,0.0,2025-04-08
2025-04-09 00:00:00+07:00,14.5,15.6,14.5,15.4,41134365,0.0,2025-04-09
2025-04-10 00:00:00+07:00,16.9,17.2,16.1,16.6,55098159,0.0,2025-04-10
2025-04-11 00:00:00+07:00,16.5,16.8,16.3,16.6,22187431,0.0,2025-04-11
2025-04-16 00:00:00+07:00,16.8,17.5,16.5,17.1,35618559,0.0,2025-04-16
2025-04-17 00:00:00+07:00,17.2,18.4,17.2,18.3,38529970,0.0,2025-04-17
2025-04-18 00:00:00+07:00,18.3,18.4,17.8,18.1,23185919,0.0,2025-04-18
2025-04-21 00:00:00+07:00,18.0,18.3,17.8,17.9,17874805,0.0,2025-04-21
2025-04-22 00:00:00+07:00,17.6,18.3,17.5,18.1,32463794,0.0,2025-04-22
2025-04-23 00:00:00+07:00,18.3,18.5,17.9,18.0,21835752,0.0,2025-04-23
2025-04-24 00:00:00+07:00,17.9,18.0,17.4,17.6,29900734,0.0,2025-04-24
2025-04-25 00:00:00+07:00,17.7,18.0,17.5,17.7,19428219,0.0,2025-04-25
2025-04-28 00:00:00+07:00,17.6,17.9,17.1,17.2,26597428,0.0,2025-04-28
2025-04-29 00:00:00+07:00,17.2,17.3,16.8,16.9,27655991,0.0,2025-04-29
2025-04-30 00:00:00+07:00,16.9,17.3,16.7,17.3,25260779,0.0,2025-04-30
2025-05-02 00:00:00+07:00,17.5,17.9,17.0,17.0,34514698,0.0,2025-05-02
2025-05-06 00:00:00+07:00,17.0,17.1,16.6,16.7,22317624,0.0,2025-05-06
2025-05-07 00:00:00+07:00,17.1,18.5,17.1,18.4,58412255,0.0,2025-05-07
2025-05-08 00:00:00+07:00,18.4,18.5,17.9,18.0,20649786,0.0,2025-05-08
2025-05-09 00:00:00+07:00,18.1,19.4,17.9,19.3,50693167,0.0,2025-05-09
2025-05-13 00:00:00+07:00,20.4,20.7,19.9,20.2,62037023,0.0,2025-05-13
2025-05-14 00:00:00+07:00,20.1,20.1,18.8,19.2,49393816,0.0,2025-05-14
2025-05-15 00:00:00+07:00,19.2,19.3,18.5,18.7,23566860,0.0,2025-05-15
2025-05-16 00:00:00+07:00,18.8,19.1,18.6,18.7,16082005,0.0,2025-05-16
2025-05-19 00:00:00+07:00,18.6,18.9,18.4,18.9,16532001,0.0,2025-05-19
2025-05-20 00:00:00+07:00,19.2,19.3,18.5,18.5,27629321,0.0,2025-05-20
2025-05-21 00:00:00+07:00,18.8,20.2,18.8,20.0,71552603,0.0,2025-05-21
2025-05-22 00:00:00+07:00,19.6,20.0,19.4,19.9,26610441,0.0,2025-05-22
2025-05-23 00:00:00+07:00,20.0,20.1,19.5,19.7,18295453,0.0,2025-05-23
2025-05-26 00:00:00+07:00,19.9,20.3,19.6,20.2,35374849,0.0,2025-05-26
2025-05-27 00:00:00+07:00,20.1,20.2,19.5,19.9,22431122,0.0,2025-05-27
2025-05-28 00:00:00+07:00,20.4,21.2,20.2,20.7,52359002,0.0,2025-05-28
2025-05-29 00:00:00+07:00,21.2,21.5,20.4,20.6,39051823,0.0,2025-05-29
2025-05-30 00:00:00+07:00,20.2,20.8,20.0,20.8,21885454,0.0,2025-05-30
2025-06-04 00:00:00+07:00,20.2,20.8,19.8,20.1,25341528,0.0,2025-06-04
2025-06-05 00:00:00+07:00,20.3,20.3,19.9,20.2,12093663,0.0,2025-06-05
2025-06-06 00:00:00+07:00,20.3,20.6,19.6,19.8,17744951,0.0,2025-06-06
