time,open,high,low,close,volume,value,date
2024-11-01 00:00:00+07:00,15.408,15.985800000000001,14.7339,15.408,110510010,0.0,2024-11-01
2024-12-01 00:00:00+07:00,15.5043,15.600599999999998,13.1931,13.3857,142702795,0.0,2024-12-01
2025-01-01 00:00:00+07:00,13.3857,13.578299999999999,9.341099999999999,9.629999999999999,269233820,0.0,2025-01-01
2025-02-01 00:00:00+07:00,9.38925,9.58185,7.5,7.9,350759121,0.0,2025-02-01
2025-03-01 00:00:00+07:00,7.85,7.85,6.65,6.7,424067426,0.0,2025-03-01
2025-04-01 00:00:00+07:00,6.8,7.3,5.65,7.05,253437696,0.0,2025-04-01
2025-05-01 00:00:00+07:00,6.95,7.05,5.2,5.5,289160776,0.0,2025-05-01
2025-06-01 00:00:00+07:00,5.55,5.55,4.16,5.0,399100462,0.0,2025-06-01
2025-07-01 00:00:00+07:00,5.0,6.95,4.86,6.75,444806477,0.0,2025-07-01
2025-08-01 00:00:00+07:00,6.9,7.25,6.05,7.1,303842827,0.0,2025-08-01
2025-09-01 00:00:00+07:00,7.0,8.75,6.9,7.6,382747236,0.0,2025-09-01
2025-10-01 00:00:00+07:00,7.65,8.25,6.85,6.9,297623931,148511215.0,2025-10-01
