time,open,high,low,close,volume,value
2025-10-07 09:45:00+07:00,11.3,11.3,11.1,11.1,4334600,0.0
2025-10-07 10:00:00+07:00,11.1,11.2,11.1,11.1,508300,0.0
2025-10-07 10:15:00+07:00,11.1,11.2,11.0,11.1,23093200,0.0
2025-10-07 10:30:00+07:00,11.1,11.1,11.0,11.0,342400,0.0
2025-10-07 10:45:00+07:00,11.1,11.2,11.0,11.2,15049900,0.0
2025-10-07 11:00:00+07:00,11.2,11.2,11.1,11.2,14073000,0.0
2025-10-07 11:15:00+07:00,11.2,11.3,11.2,11.2,18000300,0.0
2025-10-07 11:30:00+07:00,11.3,11.3,11.1,11.1,3851100,0.0
2025-10-07 11:45:00+07:00,11.2,11.2,11.1,11.1,25532200,0.0
2025-10-07 12:00:00+07:00,11.1,11.3,11.1,11.2,9227300,0.0
2025-10-07 12:15:00+07:00,11.2,11.2,11.1,11.2,101600,0.0
2025-10-07 13:45:00+07:00,11.2,11.2,11.2,11.2,59200,0.0
2025-10-07 14:00:00+07:00,11.2,11.2,11.1,11.2,4295900,0.0
2025-10-07 14:15:00+07:00,11.2,11.2,11.1,11.1,1035500,0.0
2025-10-07 14:30:00+07:00,11.2,11.2,11.1,11.1,1712400,0.0
2025-10-07 14:45:00+07:00,11.2,11.2,11.0,11.0,10418000,0.0
2025-10-07 15:00:00+07:00,11.1,11.1,11.0,11.0,817200,0.0
2025-10-07 15:15:00+07:00,11.1,11.1,11.0,11.0,1935200,0.0
2025-10-07 15:30:00+07:00,11.1,11.1,11.0,11.0,1255700,0.0
2025-10-07 15:45:00+07:00,11.0,11.1,11.0,11.0,2612600,0.0
2025-10-07 16:00:00+07:00,11.1,11.1,11.0,11.0,1290000,0.0
2025-10-07 16:15:00+07:00,11.0,11.1,11.0,11.0,4222900,0.0
2025-10-07 16:30:00+07:00,11.0,11.0,11.0,11.0,6460500,0.0
2025-10-08 09:45:00+07:00,11.1,11.1,11.0,11.0,716300,0.0
2025-10-08 10:00:00+07:00,11.1,11.1,11.0,11.0,579600,0.0
2025-10-08 10:15:00+07:00,11.1,11.1,11.0,11.1,7990900,0.0
2025-10-08 10:30:00+07:00,11.1,11.1,11.0,11.1,187000,0.0
2025-10-08 10:45:00+07:00,11.0,11.1,11.0,11.1,595900,0.0
2025-10-08 11:00:00+07:00,11.1,11.1,11.0,11.1,86900,0.0
2025-10-08 11:15:00+07:00,11.1,11.1,11.0,11.0,340600,0.0
2025-10-08 11:30:00+07:00,11.0,11.1,10.9,11.0,10531400,0.0
2025-10-08 11:45:00+07:00,11.0,11.0,10.9,10.9,19435400,0.0
2025-10-08 12:00:00+07:00,10.9,11.0,10.9,10.9,203700,0.0
2025-10-08 12:15:00+07:00,10.9,11.0,10.9,10.9,274500,0.0
2025-10-08 13:45:00+07:00,10.9,10.9,10.9,10.9,392000,0.0
2025-10-08 14:00:00+07:00,10.9,11.0,10.9,10.9,2885000,0.0
2025-10-08 14:15:00+07:00,11.0,11.0,10.9,11.0,438200,0.0
2025-10-08 14:30:00+07:00,11.0,11.0,10.9,10.9,535300,0.0
2025-10-08 14:45:00+07:00,10.9,11.0,10.9,10.9,796300,0.0
2025-10-08 15:00:00+07:00,10.9,11.0,10.9,10.9,842900,0.0
2025-10-08 15:15:00+07:00,10.9,11.0,10.9,10.9,835000,0.0
2025-10-08 15:30:00+07:00,10.9,11.0,10.9,10.9,132700,0.0
2025-10-08 15:45:00+07:00,10.9,11.0,10.9,10.9,299900,0.0
2025-10-08 16:00:00+07:00,10.9,11.0,10.9,11.0,1011500,0.0
2025-10-08 16:15:00+07:00,10.9,11.0,10.9,10.9,2755800,0.0
2025-10-08 16:30:00+07:00,10.9,10.9,10.9,10.9,4772800,0.0
2025-10-09 09:45:00+07:00,10.9,10.9,10.9,10.9,3823600,0.0
2025-10-09 10:00:00+07:00,10.9,10.9,10.8,10.9,912600,0.0
2025-10-09 10:15:00+07:00,10.9,11.1,10.9,11.0,37559200,0.0
2025-10-09 10:30:00+07:00,10.9,11.1,10.9,11.0,2051500,0.0
2025-10-09 10:45:00+07:00,11.0,11.1,10.9,11.0,6420100,0.0
2025-10-09 11:00:00+07:00,11.0,11.1,11.0,11.0,623900,0.0
2025-10-09 11:15:00+07:00,11.0,11.1,11.0,11.1,1280300,0.0
2025-10-09 11:30:00+07:00,11.0,11.1,11.0,11.0,1015000,0.0
2025-10-09 11:45:00+07:00,11.1,11.1,11.0,11.0,732600,0.0
2025-10-09 12:00:00+07:00,11.1,11.1,11.0,11.0,486800,0.0
2025-10-09 12:15:00+07:00,11.0,11.1,11.0,11.0,341900,0.0
2025-10-09 13:45:00+07:00,11.1,11.1,11.0,11.0,363700,0.0
2025-10-09 14:00:00+07:00,11.0,11.1,11.0,11.0,310300,0.0
2025-10-09 14:15:00+07:00,11.0,11.1,11.0,11.0,616500,0.0
2025-10-09 14:30:00+07:00,11.1,11.1,11.0,11.0,1181800,0.0
2025-10-09 14:45:00+07:00,11.0,11.1,11.0,11.1,763100,0.0
2025-10-09 15:00:00+07:00,11.1,11.1,11.0,11.1,1218400,0.0
2025-10-09 15:15:00+07:00,11.1,11.1,11.0,11.1,972700,0.0
2025-10-09 15:30:00+07:00,11.0,11.1,11.0,11.1,1438100,0.0
2025-10-09 15:45:00+07:00,11.0,11.1,11.0,11.1,1064600,0.0
2025-10-09 16:00:00+07:00,11.0,11.1,11.0,11.0,1250100,0.0
2025-10-09 16:15:00+07:00,11.0,11.1,11.0,11.1,1632500,0.0
2025-10-09 16:30:00+07:00,11.0,11.0,11.0,11.0,5987200,0.0
2025-10-10 09:45:00+07:00,11.0,11.1,11.0,11.0,7727000,0.0
2025-10-10 10:00:00+07:00,11.1,11.1,11.0,11.0,280800,0.0
2025-10-10 10:15:00+07:00,11.0,11.1,11.0,11.1,12526700,0.0
2025-10-10 10:30:00+07:00,11.1,11.2,11.1,11.1,949400,0.0
2025-10-10 10:45:00+07:00,11.1,11.1,11.1,11.1,465100,0.0
2025-10-10 11:00:00+07:00,11.1,11.2,11.1,11.1,981100,0.0
2025-10-10 11:15:00+07:00,11.1,11.2,11.1,11.1,901900,0.0
2025-10-10 11:30:00+07:00,11.1,11.2,11.1,11.1,510200,0.0
2025-10-10 11:45:00+07:00,11.1,11.1,11.1,11.1,638600,0.0
2025-10-10 12:00:00+07:00,11.1,11.2,11.1,11.1,205000,0.0
2025-10-10 12:15:00+07:00,11.1,11.2,11.0,11.2,31215800,0.0
2025-10-10 13:45:00+07:00,11.1,11.2,11.1,11.1,3346300,0.0
2025-10-10 14:00:00+07:00,11.1,11.2,11.1,11.1,270900,0.0
2025-10-10 14:15:00+07:00,11.1,11.2,11.1,11.1,258700,0.0
2025-10-10 14:30:00+07:00,11.1,11.2,11.1,11.1,339200,0.0
2025-10-10 14:45:00+07:00,11.1,11.2,11.1,11.1,649700,0.0
2025-10-10 15:00:00+07:00,11.2,11.2,11.1,11.1,643000,0.0
2025-10-10 15:15:00+07:00,11.1,11.2,11.1,11.1,1278100,0.0
2025-10-10 15:30:00+07:00,11.2,11.2,11.1,11.1,2213300,0.0
2025-10-10 15:45:00+07:00,11.1,11.2,11.1,11.1,331200,0.0
2025-10-10 16:00:00+07:00,11.1,11.2,11.1,11.1,1246500,0.0
2025-10-10 16:15:00+07:00,11.1,11.2,11.1,11.2,702600,0.0
2025-10-10 16:30:00+07:00,11.1,11.1,11.1,11.1,10361800,0.0
2025-10-14 09:45:00+07:00,11.1,11.1,11.1,11.1,13463800,0.0
2025-10-14 10:00:00+07:00,11.1,11.1,11.0,11.1,2283400,0.0
2025-10-14 10:15:00+07:00,11.0,11.2,11.0,11.1,20619800,0.0
2025-10-14 10:30:00+07:00,11.1,11.2,11.1,11.2,117300,0.0
2025-10-14 10:45:00+07:00,11.1,11.2,11.1,11.2,244800,0.0
2025-10-14 11:00:00+07:00,11.1,11.2,11.1,11.1,1877700,0.0
2025-10-14 11:15:00+07:00,11.1,11.2,11.0,11.1,22598100,0.0
2025-10-14 11:30:00+07:00,11.1,11.2,11.1,11.2,75500,0.0
2025-10-14 11:45:00+07:00,11.1,11.2,11.1,11.2,169500,0.0
2025-10-14 12:00:00+07:00,11.1,11.2,11.1,11.2,787900,0.0
2025-10-14 12:15:00+07:00,11.1,11.2,11.1,11.1,1269400,0.0
2025-10-14 13:45:00+07:00,11.1,11.2,11.1,11.2,824200,0.0
2025-10-14 14:00:00+07:00,11.1,11.2,11.1,11.2,997400,0.0
2025-10-14 14:15:00+07:00,11.1,11.2,11.1,11.1,627400,0.0
2025-10-14 14:30:00+07:00,11.1,11.2,11.1,11.2,618100,0.0
2025-10-14 14:45:00+07:00,11.1,11.2,11.1,11.2,510000,0.0
2025-10-14 15:00:00+07:00,11.2,11.2,11.1,11.2,802200,0.0
2025-10-14 15:15:00+07:00,11.1,11.2,11.1,11.2,893600,0.0
2025-10-14 15:30:00+07:00,11.2,11.2,11.1,11.1,263600,0.0
2025-10-14 15:45:00+07:00,11.2,11.2,11.1,11.2,490800,0.0
2025-10-14 16:00:00+07:00,11.2,11.2,11.1,11.2,1089800,0.0
2025-10-14 16:15:00+07:00,11.2,11.2,11.1,11.1,2252300,0.0
2025-10-14 16:30:00+07:00,11.1,11.1,11.1,11.1,7895500,0.0
2025-10-15 09:45:00+07:00,11.1,11.1,11.1,11.1,1583800,0.0
2025-10-15 10:00:00+07:00,11.2,11.3,11.1,11.2,22555300,0.0
2025-10-15 10:15:00+07:00,11.2,11.3,11.1,11.2,10726900,0.0
2025-10-15 10:30:00+07:00,11.3,11.3,11.1,11.2,3074800,0.0
2025-10-15 10:45:00+07:00,11.2,11.2,11.1,11.1,21597400,0.0
2025-10-15 11:00:00+07:00,11.1,11.2,11.1,11.1,241700,0.0
2025-10-15 11:15:00+07:00,11.2,11.2,11.1,11.1,166000,0.0
2025-10-15 11:30:00+07:00,11.2,11.2,11.1,11.1,8848700,0.0
2025-10-15 11:45:00+07:00,11.1,11.2,11.1,11.1,370800,0.0
2025-10-15 12:00:00+07:00,11.2,11.2,11.1,11.1,215300,0.0
2025-10-15 12:15:00+07:00,11.1,11.2,11.1,11.1,516100,0.0
2025-10-15 13:45:00+07:00,11.2,11.2,11.1,11.1,970700,0.0
2025-10-15 14:00:00+07:00,11.1,11.2,11.1,11.1,530400,0.0
2025-10-15 14:15:00+07:00,11.1,11.2,11.1,11.1,29024800,0.0
2025-10-15 14:30:00+07:00,11.1,11.2,11.1,11.1,450100,0.0
2025-10-15 14:45:00+07:00,11.1,11.2,11.1,11.1,110600,0.0
2025-10-15 15:00:00+07:00,11.1,11.1,11.1,11.1,218000,0.0
2025-10-15 15:15:00+07:00,11.1,11.2,11.1,11.1,405200,0.0
2025-10-15 15:30:00+07:00,11.1,11.2,11.1,11.1,407100,0.0
2025-10-15 15:45:00+07:00,11.1,11.2,11.1,11.1,406200,0.0
2025-10-15 16:00:00+07:00,11.1,11.2,11.1,11.1,266600,0.0
2025-10-15 16:15:00+07:00,11.1,11.2,11.1,11.1,1121700,0.0
2025-10-15 16:30:00+07:00,11.1,11.1,11.1,11.1,8536900,0.0
2025-10-16 09:45:00+07:00,11.2,11.2,11.2,11.2,940000,0.0
2025-10-16 10:00:00+07:00,11.1,11.2,11.1,11.2,210400,0.0
