time,open,high,low,close,volume,value,date
2024-10-31 00:00:00+07:00,9.5,9.6,9.35,9.55,11001781,0.0,2024-10-31
2024-11-01 00:00:00+07:00,9.6,9.6,9.5,9.6,7449851,0.0,2024-11-01
2024-11-04 00:00:00+07:00,9.65,9.65,9.25,9.25,14699518,0.0,2024-11-04
2024-11-05 00:00:00+07:00,9.25,9.45,9.25,9.45,5266366,0.0,2024-11-05
2024-11-06 00:00:00+07:00,9.45,9.45,9.05,9.1,13190123,0.0,2024-11-06
2024-11-07 00:00:00+07:00,9.1,9.1,8.95,9.05,15779946,0.0,2024-11-07
2024-11-08 00:00:00+07:00,9.05,9.15,8.95,8.95,8435937,0.0,2024-11-08
2024-11-11 00:00:00+07:00,8.9,9.0,8.65,8.8,17733739,0.0,2024-11-11
2024-11-12 00:00:00+07:00,8.75,8.8,8.45,8.6,28839414,0.0,2024-11-12
2024-11-13 00:00:00+07:00,8.6,8.7,8.5,8.55,16333666,0.0,2024-11-13
2024-11-14 00:00:00+07:00,8.55,8.75,8.45,8.55,37959572,0.0,2024-11-14
2024-11-15 00:00:00+07:00,8.6,8.7,8.5,8.5,10594278,0.0,2024-11-15
2024-11-18 00:00:00+07:00,8.55,8.85,8.5,8.75,22788232,0.0,2024-11-18
2024-11-19 00:00:00+07:00,8.75,8.8,8.7,8.75,7755216,0.0,2024-11-19
2024-11-20 00:00:00+07:00,8.8,8.9,8.7,8.75,8759525,0.0,2024-11-20
2024-11-21 00:00:00+07:00,8.75,8.8,8.7,8.7,9287115,0.0,2024-11-21
2024-11-22 00:00:00+07:00,8.75,8.85,8.65,8.85,10700271,0.0,2024-11-22
2024-11-25 00:00:00+07:00,8.85,8.9,8.8,8.8,7727840,0.0,2024-11-25
2024-11-26 00:00:00+07:00,8.8,8.85,8.7,8.7,5674845,0.0,2024-11-26
2024-11-27 00:00:00+07:00,8.7,8.75,8.6,8.6,4108041,0.0,2024-11-27
2024-11-28 00:00:00+07:00,8.6,8.7,8.55,8.7,6956355,0.0,2024-11-28
2024-11-29 00:00:00+07:00,8.65,8.75,8.55,8.65,9486341,0.0,2024-11-29
2024-12-02 00:00:00+07:00,8.65,8.75,8.6,8.7,6654058,0.0,2024-12-02
2024-12-03 00:00:00+07:00,8.7,8.8,8.65,8.75,9430296,0.0,2024-12-03
2024-12-04 00:00:00+07:00,8.8,9.15,8.8,9.05,13049544,0.0,2024-12-04
2024-12-06 00:00:00+07:00,9.05,9.15,9.0,9.05,8494535,0.0,2024-12-06
2024-12-09 00:00:00+07:00,9.0,9.0,8.8,8.85,5546184,0.0,2024-12-09
2024-12-11 00:00:00+07:00,8.8,8.9,8.8,8.8,4570512,0.0,2024-12-11
2024-12-12 00:00:00+07:00,8.8,8.8,8.65,8.65,6247673,0.0,2024-12-12
2024-12-13 00:00:00+07:00,8.65,8.7,8.6,8.6,4159140,0.0,2024-12-13
2024-12-16 00:00:00+07:00,8.6,8.65,8.55,8.6,4537638,0.0,2024-12-16
