time,open,high,low,close,volume,value
2025-10-07 09:45:00+07:00,31.0,31.0,30.75,31.0,30900,0.0
2025-10-07 10:00:00+07:00,31.0,31.25,31.0,31.25,283600,0.0
2025-10-07 10:15:00+07:00,31.25,31.25,31.0,31.25,40000,0.0
2025-10-07 10:30:00+07:00,31.0,31.0,31.0,31.0,500,0.0
2025-10-07 10:45:00+07:00,31.0,31.25,31.0,31.0,3400,0.0
2025-10-07 11:00:00+07:00,31.0,31.25,31.0,31.0,22300,0.0
2025-10-07 11:15:00+07:00,31.25,31.25,31.25,31.25,265700,0.0
2025-10-07 11:30:00+07:00,31.25,31.5,31.25,31.25,20500,0.0
2025-10-07 11:45:00+07:00,31.5,31.5,31.0,31.25,193800,0.0
2025-10-07 12:00:00+07:00,31.25,31.25,31.25,31.25,154100,0.0
2025-10-07 12:15:00+07:00,31.25,31.5,31.25,31.25,5600,0.0
2025-10-07 13:45:00+07:00,31.5,31.5,31.5,31.5,600,0.0
2025-10-07 14:00:00+07:00,31.5,31.5,31.25,31.25,7000,0.0
2025-10-07 14:15:00+07:00,31.25,31.5,31.25,31.25,24100,0.0
2025-10-07 14:30:00+07:00,31.25,31.5,31.25,31.25,21900,0.0
2025-10-07 14:45:00+07:00,31.25,31.5,31.25,31.25,163100,0.0
2025-10-07 15:00:00+07:00,31.25,31.5,31.25,31.25,25300,0.0
2025-10-07 15:15:00+07:00,31.25,31.25,31.25,31.25,11400,0.0
2025-10-07 15:30:00+07:00,31.25,31.5,31.25,31.25,61000,0.0
2025-10-07 15:45:00+07:00,31.25,31.75,31.25,31.5,427400,0.0
2025-10-07 16:00:00+07:00,31.5,31.75,31.5,31.5,6200,0.0
2025-10-07 16:15:00+07:00,31.5,31.75,31.5,31.5,217400,0.0
2025-10-07 16:30:00+07:00,31.75,31.75,31.75,31.75,258700,0.0
2025-10-08 09:45:00+07:00,31.75,32.0,31.75,32.0,133100,0.0
2025-10-08 10:00:00+07:00,32.25,32.5,32.0,32.25,399400,0.0
2025-10-08 10:15:00+07:00,32.25,32.5,32.0,32.25,321100,0.0
2025-10-08 10:30:00+07:00,32.0,32.5,32.0,32.25,193200,0.0
2025-10-08 10:45:00+07:00,32.0,32.5,31.75,32.0,594700,0.0
2025-10-08 11:00:00+07:00,31.75,32.0,31.75,31.75,22800,0.0
2025-10-08 11:15:00+07:00,31.75,32.0,31.75,31.75,61000,0.0
2025-10-08 11:30:00+07:00,32.0,32.0,31.75,31.75,9700,0.0
2025-10-08 11:45:00+07:00,31.75,32.0,31.75,31.75,7800,0.0
2025-10-08 12:00:00+07:00,32.0,32.0,31.75,31.75,15800,0.0
2025-10-08 12:15:00+07:00,31.75,32.0,31.75,31.75,24500,0.0
2025-10-08 13:45:00+07:00,32.0,32.0,31.75,31.75,27200,0.0
2025-10-08 14:00:00+07:00,31.75,31.75,31.75,31.75,9200,0.0
2025-10-08 14:15:00+07:00,31.75,32.0,31.75,32.0,254300,0.0
2025-10-08 14:30:00+07:00,31.75,32.0,31.75,31.75,10100,0.0
2025-10-08 14:45:00+07:00,31.75,32.0,31.75,32.0,21200,0.0
2025-10-08 15:00:00+07:00,31.75,32.0,31.75,31.75,3000,0.0
2025-10-08 15:15:00+07:00,32.0,32.0,31.75,32.0,51900,0.0
2025-10-08 15:30:00+07:00,32.0,32.0,31.75,31.75,700,0.0
2025-10-08 15:45:00+07:00,32.0,32.0,31.75,31.75,16700,0.0
2025-10-08 16:00:00+07:00,31.75,31.75,31.75,31.75,18000,0.0
2025-10-08 16:15:00+07:00,31.75,32.0,31.75,31.75,77100,0.0
2025-10-08 16:30:00+07:00,32.0,32.0,32.0,32.0,283000,0.0
2025-10-09 09:45:00+07:00,31.75,32.0,31.75,32.0,140000,0.0
2025-10-09 10:00:00+07:00,31.75,31.75,31.5,31.75,91500,0.0
2025-10-09 10:15:00+07:00,31.75,31.75,31.5,31.5,298700,0.0
2025-10-09 10:30:00+07:00,31.5,31.75,31.25,31.5,149400,0.0
2025-10-09 10:45:00+07:00,31.5,31.75,31.5,31.5,36800,0.0
2025-10-09 11:00:00+07:00,31.5,31.75,31.5,31.5,10400,0.0
2025-10-09 11:15:00+07:00,31.5,31.75,31.5,31.5,177200,0.0
2025-10-09 11:30:00+07:00,31.5,31.75,31.5,31.5,55400,0.0
2025-10-09 11:45:00+07:00,31.5,31.75,31.5,31.5,26800,0.0
2025-10-09 12:00:00+07:00,31.5,31.75,31.5,31.5,10300,0.0
2025-10-09 12:15:00+07:00,31.5,31.75,31.5,31.5,17200,0.0
2025-10-09 13:45:00+07:00,31.75,31.75,31.5,31.75,22300,0.0
2025-10-09 14:00:00+07:00,31.5,31.75,31.5,31.5,3700,0.0
2025-10-09 14:15:00+07:00,31.5,31.75,31.5,31.5,209700,0.0
2025-10-09 14:30:00+07:00,31.5,31.75,31.5,31.5,29300,0.0
2025-10-09 14:45:00+07:00,31.5,31.75,31.5,31.5,7600,0.0
2025-10-09 15:00:00+07:00,31.5,31.75,31.5,31.5,17700,0.0
2025-10-09 15:15:00+07:00,31.5,31.75,31.5,31.5,14400,0.0
2025-10-09 15:30:00+07:00,31.5,31.75,31.5,31.5,29100,0.0
2025-10-09 15:45:00+07:00,31.5,31.75,31.5,31.5,15700,0.0
2025-10-09 16:00:00+07:00,31.5,31.75,31.5,31.5,86400,0.0
2025-10-09 16:15:00+07:00,31.5,31.75,31.5,31.75,24200,0.0
2025-10-09 16:30:00+07:00,31.5,31.5,31.5,31.5,353200,0.0
2025-10-10 09:45:00+07:00,31.5,31.5,31.25,31.25,20300,0.0
2025-10-10 10:00:00+07:00,31.25,31.25,30.75,30.75,390300,0.0
2025-10-10 10:15:00+07:00,30.75,31.0,30.75,31.0,21500,0.0
