time,open,high,low,close,volume,value
2025-08-01 09:00:00+07:00,2.64,2.64,2.62,2.64,466100,0.0
2025-08-01 10:00:00+07:00,2.64,2.66,2.62,2.62,1128100,0.0
2025-08-01 11:00:00+07:00,2.62,2.64,2.62,2.62,117100,0.0
2025-08-01 12:00:00+07:00,2.62,2.64,2.62,2.64,17500,0.0
2025-08-01 13:00:00+07:00,2.64,2.64,2.62,2.64,31800,0.0
2025-08-01 14:00:00+07:00,2.64,2.64,2.6,2.6,1572900,0.0
2025-08-01 15:00:00+07:00,2.62,2.62,2.58,2.58,4191100,0.0
2025-08-01 16:00:00+07:00,2.58,2.6,2.56,2.58,2361400,0.0
2025-08-04 09:00:00+07:00,2.58,2.58,2.58,2.58,86500,0.0
2025-08-04 10:00:00+07:00,2.6,2.6,2.52,2.56,1577100,0.0
2025-08-04 11:00:00+07:00,2.56,2.58,2.54,2.56,332600,0.0
2025-08-04 12:00:00+07:00,2.56,2.6,2.56,2.6,267200,0.0
2025-08-04 13:00:00+07:00,2.58,2.58,2.58,2.58,13400,0.0
2025-08-04 14:00:00+07:00,2.6,2.62,2.58,2.6,949600,0.0
2025-08-04 15:00:00+07:00,2.62,2.62,2.6,2.6,710100,0.0
2025-08-04 16:00:00+07:00,2.62,2.62,2.58,2.6,1116900,0.0
2025-08-05 09:00:00+07:00,2.62,2.64,2.62,2.64,212800,0.0
2025-08-05 10:00:00+07:00,2.64,2.66,2.62,2.66,1446200,0.0
2025-08-05 11:00:00+07:00,2.66,2.7,2.64,2.68,4325600,0.0
2025-08-05 12:00:00+07:00,2.68,2.7,2.68,2.68,1170200,0.0
2025-08-05 13:00:00+07:00,2.68,2.68,2.68,2.68,25000,0.0
2025-08-05 14:00:00+07:00,2.68,2.72,2.68,2.7,3503200,0.0
2025-08-05 15:00:00+07:00,2.68,2.68,2.66,2.68,907600,0.0
2025-08-05 16:00:00+07:00,2.68,2.7,2.66,2.7,1477500,0.0
2025-08-06 09:00:00+07:00,2.7,2.72,2.7,2.72,582900,0.0
2025-08-06 10:00:00+07:00,2.72,2.8,2.72,2.76,10362200,0.0
2025-08-06 11:00:00+07:00,2.76,2.8,2.76,2.78,2666900,0.0
2025-08-06 12:00:00+07:00,2.78,2.8,2.78,2.8,448900,0.0
2025-08-06 13:00:00+07:00,2.8,2.84,2.8,2.82,3351100,0.0
2025-08-06 14:00:00+07:00,2.82,2.92,2.82,2.88,7240800,0.0
2025-08-06 15:00:00+07:00,2.88,2.9,2.86,2.9,2427100,0.0
2025-08-06 16:00:00+07:00,2.9,2.9,2.84,2.88,2252800,0.0
2025-08-07 09:00:00+07:00,2.86,2.86,2.84,2.84,199600,0.0
2025-08-07 10:00:00+07:00,2.86,2.92,2.86,2.88,3573800,0.0
2025-08-07 11:00:00+07:00,2.9,2.9,2.88,2.88,1281600,0.0
2025-08-07 12:00:00+07:00,2.88,2.92,2.88,2.92,464500,0.0
2025-08-07 13:00:00+07:00,2.92,2.92,2.92,2.92,30700,0.0
2025-08-07 14:00:00+07:00,2.92,2.94,2.9,2.9,2318000,0.0
2025-08-07 15:00:00+07:00,2.9,2.9,2.86,2.88,1550300,0.0
2025-08-07 16:00:00+07:00,2.88,2.9,2.86,2.9,814600,0.0
2025-08-08 09:00:00+07:00,2.92,2.94,2.92,2.92,521600,0.0
2025-08-08 10:00:00+07:00,2.92,2.94,2.9,2.94,4041700,0.0
2025-08-08 11:00:00+07:00,2.94,2.94,2.92,2.94,253000,0.0
2025-08-08 12:00:00+07:00,2.92,2.94,2.92,2.94,150600,0.0
2025-08-08 13:00:00+07:00,2.98,3.0,2.96,2.96,3216100,0.0
2025-08-08 14:00:00+07:00,2.94,2.96,2.88,2.9,5803500,0.0
2025-08-08 15:00:00+07:00,2.92,2.94,2.88,2.94,2827100,0.0
2025-08-08 16:00:00+07:00,2.94,2.94,2.9,2.9,1605100,0.0
2025-08-13 09:00:00+07:00,2.94,2.94,2.94,2.94,239400,0.0
2025-08-13 10:00:00+07:00,2.94,2.94,2.86,2.9,2561900,0.0
2025-08-13 11:00:00+07:00,2.9,2.92,2.88,2.92,1202200,0.0
2025-08-13 12:00:00+07:00,2.92,2.94,2.92,2.94,500200,0.0
2025-08-13 13:00:00+07:00,2.92,2.92,2.92,2.92,25600,0.0
2025-08-13 14:00:00+07:00,2.92,2.94,2.9,2.9,2376600,0.0
2025-08-13 15:00:00+07:00,2.9,2.92,2.9,2.9,179600,0.0
2025-08-13 16:00:00+07:00,2.9,2.92,2.9,2.9,359300,0.0
2025-08-14 09:00:00+07:00,2.9,2.9,2.9,2.9,121300,0.0
2025-08-14 10:00:00+07:00,2.9,2.92,2.88,2.9,1962900,0.0
2025-08-14 11:00:00+07:00,2.88,2.9,2.88,2.9,383300,0.0
2025-08-14 12:00:00+07:00,2.88,2.9,2.86,2.86,1084800,0.0
2025-08-14 13:00:00+07:00,2.88,2.88,2.86,2.86,12800,0.0
2025-08-14 14:00:00+07:00,2.88,2.9,2.86,2.88,678600,0.0
2025-08-14 15:00:00+07:00,2.86,2.88,2.86,2.88,169000,0.0
2025-08-14 16:00:00+07:00,2.88,2.88,2.84,2.84,930200,0.0
2025-08-15 09:00:00+07:00,2.82,2.84,2.82,2.84,164000,0.0
2025-08-15 10:00:00+07:00,2.84,2.88,2.84,2.86,522200,0.0
2025-08-15 11:00:00+07:00,2.86,2.88,2.86,2.86,431100,0.0
2025-08-15 12:00:00+07:00,2.84,2.86,2.84,2.84,38900,0.0
2025-08-15 13:00:00+07:00,2.84,2.84,2.84,2.84,197200,0.0
2025-08-15 14:00:00+07:00,2.84,2.86,2.84,2.84,414300,0.0
2025-08-15 15:00:00+07:00,2.84,2.84,2.78,2.82,2408400,0.0
2025-08-15 16:00:00+07:00,2.8,2.84,2.8,2.82,523500,0.0
2025-08-18 09:00:00+07:00,2.82,2.82,2.82,2.82,115200,0.0
2025-08-18 10:00:00+07:00,2.82,2.84,2.8,2.82,1119600,0.0
2025-08-18 11:00:00+07:00,2.82,2.84,2.8,2.8,455400,0.0
2025-08-18 12:00:00+07:00,2.8,2.82,2.8,2.8,127000,0.0
2025-08-18 13:00:00+07:00,2.8,2.8,2.8,2.8,100,0.0
2025-08-18 14:00:00+07:00,2.8,2.8,2.78,2.78,610000,0.0
2025-08-18 15:00:00+07:00,2.78,2.8,2.78,2.8,501500,0.0
2025-08-18 16:00:00+07:00,2.8,2.8,2.78,2.78,529600,0.0
2025-08-19 09:00:00+07:00,2.8,2.8,2.78,2.78,129100,0.0
2025-08-19 10:00:00+07:00,2.8,2.82,2.8,2.82,900300,0.0
2025-08-19 11:00:00+07:00,2.8,2.82,2.8,2.8,406000,0.0
2025-08-19 12:00:00+07:00,2.82,2.82,2.8,2.8,10100,0.0
2025-08-19 13:00:00+07:00,2.8,2.8,2.8,2.8,500,0.0
2025-08-19 14:00:00+07:00,2.82,2.86,2.82,2.84,1280900,0.0
2025-08-19 15:00:00+07:00,2.84,2.84,2.82,2.82,52200,0.0
2025-08-19 16:00:00+07:00,2.84,2.84,2.82,2.84,651900,0.0
2025-08-20 09:00:00+07:00,2.82,2.82,2.8,2.8,229300,0.0
2025-08-20 10:00:00+07:00,2.8,2.84,2.8,2.82,575700,0.0
2025-08-20 11:00:00+07:00,2.82,2.82,2.76,2.78,2770100,0.0
2025-08-20 12:00:00+07:00,2.78,2.78,2.76,2.78,196000,0.0
2025-08-20 13:00:00+07:00,2.8,2.8,2.8,2.8,500,0.0
2025-08-20 14:00:00+07:00,2.8,2.82,2.78,2.8,832900,0.0
2025-08-20 15:00:00+07:00,2.82,2.84,2.82,2.82,342100,0.0
2025-08-20 16:00:00+07:00,2.82,2.84,2.82,2.84,485600,0.0
2025-08-21 09:00:00+07:00,2.84,2.84,2.84,2.84,137600,0.0
2025-08-21 10:00:00+07:00,2.86,2.86,2.82,2.84,525500,0.0
2025-08-21 11:00:00+07:00,2.82,2.84,2.82,2.82,395400,0.0
2025-08-21 12:00:00+07:00,2.8,2.82,2.8,2.82,68600,0.0
2025-08-21 14:00:00+07:00,2.82,2.84,2.8,2.82,99200,0.0
2025-08-21 15:00:00+07:00,2.82,2.84,2.82,2.82,597600,0.0
2025-08-21 16:00:00+07:00,2.82,2.82,2.8,2.8,277100,0.0
2025-08-22 09:00:00+07:00,2.82,2.82,2.82,2.82,144000,0.0
2025-08-22 10:00:00+07:00,2.84,2.9,2.82,2.9,1910500,0.0
2025-08-22 11:00:00+07:00,2.88,2.9,2.88,2.88,1497000,0.0
2025-08-22 12:00:00+07:00,2.88,2.9,2.88,2.88,83100,0.0
2025-08-22 13:00:00+07:00,2.88,2.9,2.88,2.9,21500,0.0
2025-08-22 14:00:00+07:00,2.9,2.9,2.88,2.88,1411600,0.0
2025-08-22 15:00:00+07:00,2.88,2.9,2.88,2.88,338900,0.0
2025-08-22 16:00:00+07:00,2.9,2.9,2.88,2.88,537000,0.0
2025-08-25 09:00:00+07:00,2.92,2.92,2.92,2.92,116400,0.0
2025-08-25 10:00:00+07:00,2.92,2.92,2.9,2.9,1016400,0.0
2025-08-25 11:00:00+07:00,2.9,2.92,2.9,2.9,50400,0.0
2025-08-25 12:00:00+07:00,2.9,2.94,2.9,2.92,1400100,0.0
2025-08-25 13:00:00+07:00,2.92,2.92,2.92,2.92,30100,0.0
2025-08-25 14:00:00+07:00,2.92,2.92,2.88,2.9,375400,0.0
2025-08-25 15:00:00+07:00,2.9,2.9,2.88,2.88,287400,0.0
2025-08-25 16:00:00+07:00,2.88,2.92,2.88,2.88,1064700,0.0
2025-08-26 09:00:00+07:00,2.88,2.88,2.88,2.88,22200,0.0
2025-08-26 10:00:00+07:00,2.88,2.88,2.86,2.88,346900,0.0
2025-08-26 11:00:00+07:00,2.88,2.9,2.86,2.88,437000,0.0
2025-08-26 12:00:00+07:00,2.88,2.9,2.86,2.9,87000,0.0
2025-08-26 14:00:00+07:00,2.9,2.9,2.86,2.88,181400,0.0
2025-08-26 15:00:00+07:00,2.88,2.88,2.84,2.86,548500,0.0
2025-08-26 16:00:00+07:00,2.84,2.86,2.82,2.82,1370100,0.0
2025-08-27 09:00:00+07:00,2.74,2.76,2.74,2.76,1469900,0.0
2025-08-27 10:00:00+07:00,2.78,2.82,2.78,2.78,1084600,0.0
2025-08-27 11:00:00+07:00,2.78,2.8,2.78,2.78,256000,0.0
2025-08-27 12:00:00+07:00,2.8,2.8,2.78,2.8,41700,0.0
2025-08-27 13:00:00+07:00,2.8,2.8,2.8,2.8,30800,0.0
2025-08-27 14:00:00+07:00,2.78,2.8,2.76,2.76,1036000,0.0
2025-08-27 15:00:00+07:00,2.76,2.78,2.76,2.76,674000,0.0
2025-08-27 16:00:00+07:00,2.76,2.78,2.74,2.76,787100,0.0
2025-08-28 09:00:00+07:00,2.78,2.78,2.78,2.78,12300,0.0
2025-08-28 10:00:00+07:00,2.78,2.8,2.76,2.78,1613700,0.0
2025-08-28 11:00:00+07:00,2.78,2.8,2.76,2.8,678800,0.0
2025-08-28 12:00:00+07:00,2.8,2.8,2.78,2.78,51200,0.0
