time,open,high,low,close,volume,value
2025-08-01 09:00:00+07:00,5.05,5.1,5.05,5.1,2547200,0.0
2025-08-01 10:00:00+07:00,5.1,5.15,5.0,5.05,8932500,0.0
2025-08-01 11:00:00+07:00,5.05,5.05,5.0,5.05,950100,0.0
2025-08-01 12:00:00+07:00,5.05,5.05,5.0,5.05,235000,0.0
2025-08-01 13:00:00+07:00,5.0,5.05,5.0,5.0,542200,0.0
2025-08-01 14:00:00+07:00,5.05,5.05,4.96,5.0,30127700,0.0
2025-08-01 15:00:00+07:00,5.0,5.05,4.94,4.94,9656600,0.0
2025-08-01 16:00:00+07:00,4.96,4.96,4.92,4.92,7588100,0.0
2025-08-04 09:00:00+07:00,4.96,4.98,4.94,4.94,1751700,0.0
2025-08-04 10:00:00+07:00,4.94,4.96,4.88,4.9,12757700,0.0
2025-08-04 11:00:00+07:00,4.9,4.94,4.9,4.92,2061100,0.0
2025-08-04 12:00:00+07:00,4.92,4.94,4.92,4.92,1059000,0.0
2025-08-04 13:00:00+07:00,4.92,4.92,4.92,4.92,273400,0.0
2025-08-04 14:00:00+07:00,4.94,5.05,4.94,5.05,26748500,0.0
2025-08-04 15:00:00+07:00,5.0,5.05,4.94,4.96,14734900,0.0
2025-08-04 16:00:00+07:00,4.94,4.96,4.92,4.94,4772100,0.0
2025-08-05 09:00:00+07:00,4.96,4.98,4.96,4.98,1707700,0.0
2025-08-05 10:00:00+07:00,5.0,5.05,4.88,4.96,19123800,0.0
2025-08-05 11:00:00+07:00,4.96,4.98,4.94,4.96,1911000,0.0
2025-08-05 12:00:00+07:00,4.96,4.98,4.94,4.94,682100,0.0
2025-08-05 13:00:00+07:00,4.96,4.96,4.92,4.94,1316600,0.0
2025-08-05 14:00:00+07:00,4.92,5.0,4.92,4.94,8838500,0.0
2025-08-05 15:00:00+07:00,4.94,4.96,4.92,4.96,6608800,0.0
2025-08-05 16:00:00+07:00,4.96,4.96,4.92,4.92,9373800,0.0
2025-08-06 09:00:00+07:00,4.94,4.94,4.94,4.94,1086500,0.0
2025-08-06 10:00:00+07:00,4.94,5.05,4.9,5.0,23569600,0.0
2025-08-06 11:00:00+07:00,5.0,5.05,4.98,5.0,9245800,0.0
2025-08-06 12:00:00+07:00,5.05,5.05,5.0,5.0,150600,0.0
2025-08-06 13:00:00+07:00,5.0,5.05,5.0,5.0,169500,0.0
2025-08-06 14:00:00+07:00,5.05,5.05,5.0,5.05,1356500,0.0
2025-08-06 15:00:00+07:00,5.05,5.1,5.0,5.05,8665100,0.0
2025-08-06 16:00:00+07:00,5.05,5.1,5.0,5.05,9009400,0.0
2025-08-07 09:00:00+07:00,5.1,5.1,5.05,5.05,643800,0.0
2025-08-07 10:00:00+07:00,5.1,5.1,4.98,5.1,22749700,0.0
2025-08-07 11:00:00+07:00,5.05,5.1,5.05,5.05,2465800,0.0
2025-08-07 12:00:00+07:00,5.05,5.1,5.05,5.05,2854700,0.0
2025-08-07 13:00:00+07:00,5.05,5.05,5.05,5.05,219900,0.0
2025-08-07 14:00:00+07:00,5.0,5.1,5.0,5.05,7343100,0.0
2025-08-07 15:00:00+07:00,5.0,5.05,4.98,4.98,11180600,0.0
2025-08-07 16:00:00+07:00,4.98,5.0,4.98,5.0,3412100,0.0
2025-08-08 09:00:00+07:00,4.98,5.0,4.98,5.0,676200,0.0
2025-08-08 10:00:00+07:00,5.0,5.05,4.94,5.0,12980700,0.0
2025-08-08 11:00:00+07:00,5.0,5.0,4.98,4.98,1341800,0.0
2025-08-08 12:00:00+07:00,4.98,5.0,4.98,4.98,937000,0.0
