time,open,high,low,close,volume,value,date
2024-11-04 00:00:00+07:00,126.0,131.0,125.5,127.5,55733068,0.0,2024-11-04
2024-11-11 00:00:00+07:00,126.5,127.0,120.5,123.5,51072060,0.0,2024-11-11
2024-11-18 00:00:00+07:00,123.0,132.5,121.5,131.0,49249159,0.0,2024-11-18
2024-11-25 00:00:00+07:00,132.0,133.0,126.0,127.5,35135493,0.0,2024-11-25
2024-12-02 00:00:00+07:00,127.5,130.0,125.0,128.0,17827466,0.0,2024-12-02
2024-12-09 00:00:00+07:00,127.5,127.5,121.5,122.0,27953634,0.0,2024-12-09
2024-12-16 00:00:00+07:00,122.0,123.0,116.0,117.5,40864250,0.0,2024-12-16
2024-12-23 00:00:00+07:00,118.0,121.0,117.0,118.5,25043846,0.0,2024-12-23
2024-12-30 00:00:00+07:00,119.0,125.5,118.5,124.0,24735955,0.0,2024-12-30
2025-01-06 00:00:00+07:00,125.5,127.0,121.5,124.5,49342974,0.0,2025-01-06
2025-01-13 00:00:00+07:00,126.5,130.5,125.5,129.5,55122028,0.0,2025-01-13
2025-01-20 00:00:00+07:00,128.5,129.5,120.5,122.5,49591635,0.0,2025-01-20
2025-01-27 00:00:00+07:00,121.0,129.0,121.0,127.5,32636626,0.0,2025-01-27
2025-02-03 00:00:00+07:00,125.0,127.5,123.0,125.5,50039165,0.0,2025-02-03
2025-02-10 00:00:00+07:00,124.5,127.5,123.0,126.0,31846323,0.0,2025-02-10
2025-02-17 00:00:00+07:00,127.0,128.5,125.0,126.5,35564664,0.0,2025-02-17
2025-02-24 00:00:00+07:00,126.0,126.5,107.5,109.0,57567012,0.0,2025-02-24
2025-03-03 00:00:00+07:00,109.0,112.0,105.5,107.0,43492303,0.0,2025-03-03
2025-03-10 00:00:00+07:00,107.0,111.5,106.0,110.0,37290801,0.0,2025-03-10
2025-03-17 00:00:00+07:00,110.5,114.5,108.5,114.5,51456303,0.0,2025-03-17
2025-03-24 00:00:00+07:00,115.5,120.0,114.0,117.0,34561982,0.0,2025-03-24
2025-03-31 00:00:00+07:00,115.5,122.5,106.0,106.0,56427023,0.0,2025-03-31
2025-04-08 00:00:00+07:00,97.0,107.5,93.0,101.0,56668335,0.0,2025-04-08
2025-04-16 00:00:00+07:00,99.75,107.0,99.0,103.0,23768186,0.0,2025-04-16
2025-04-21 00:00:00+07:00,100.5,103.5,98.25,100.0,57230575,0.0,2025-04-21
2025-04-28 00:00:00+07:00,99.75,101.0,97.0,97.5,56261989,0.0,2025-04-28
2025-05-06 00:00:00+07:00,96.0,101.5,94.25,101.5,77990638,0.0,2025-05-06
2025-05-13 00:00:00+07:00,102.5,104.5,98.5,99.0,43540211,0.0,2025-05-13
2025-05-19 00:00:00+07:00,99.0,103.5,98.75,101.0,39569985,0.0,2025-05-19
2025-05-26 00:00:00+07:00,101.5,102.0,98.0,98.0,37747075,0.0,2025-05-26
2025-06-04 00:00:00+07:00,99.25,100.0,97.25,99.5,29876530,0.0,2025-06-04
2025-06-09 00:00:00+07:00,100.5,114.0,98.5,113.0,74434622,0.0,2025-06-09
2025-06-16 00:00:00+07:00,116.0,117.0,107.0,110.0,88012877,0.0,2025-06-16
2025-06-23 00:00:00+07:00,114.0,114.5,105.5,107.5,77340924,0.0,2025-06-23
2025-06-30 00:00:00+07:00,108.0,112.5,108.0,109.0,45542281,0.0,2025-06-30
2025-07-07 00:00:00+07:00,108.0,109.5,105.5,109.0,26761835,0.0,2025-07-07
2025-07-14 00:00:00+07:00,110.0,118.0,109.5,117.5,55841884,0.0,2025-07-14
2025-07-21 00:00:00+07:00,117.5,119.0,115.0,116.0,40378253,0.0,2025-07-21
2025-07-29 00:00:00+07:00,120.0,127.0,119.0,123.5,59694526,0.0,2025-07-29
2025-08-04 00:00:00+07:00,122.5,124.0,118.0,119.0,48794443,0.0,2025-08-04
2025-08-13 00:00:00+07:00,119.5,119.5,114.5,116.0,30250641,0.0,2025-08-13
2025-08-18 00:00:00+07:00,116.0,116.0,109.5,112.5,46152680,0.0,2025-08-18
2025-08-25 00:00:00+07:00,113.5,114.5,111.0,112.0,31594921,0.0,2025-08-25
2025-09-01 00:00:00+07:00,111.0,116.5,110.0,112.0,36139257,0.0,2025-09-01
2025-09-08 00:00:00+07:00,111.5,113.5,110.5,113.0,42064254,0.0,2025-09-08
2025-09-15 00:00:00+07:00,114.0,116.5,113.5,115.0,39498603,0.0,2025-09-15
2025-09-22 00:00:00+07:00,115.0,118.0,113.0,118.0,36063287,0.0,2025-09-22
2025-09-29 00:00:00+07:00,118.5,119.0,113.0,114.0,34885970,0.0,2025-09-29
2025-10-06 00:00:00+07:00,114.5,115.5,111.5,111.5,26330098,0.0,2025-10-06
2025-10-14 00:00:00+07:00,111.0,111.5,105.0,105.0,47230005,0.0,2025-10-14
2025-10-20 00:00:00+07:00,106.0,112.0,105.0,111.5,37829861,0.0,2025-10-20
2025-10-27 00:00:00+07:00,112.0,112.0,107.0,107.0,32081326,596387200.0,2025-10-27
