time,open,high,low,close,volume,value
2025-10-07 09:45:00+07:00,38.0,38.25,38.0,38.25,422500,0.0
2025-10-07 10:00:00+07:00,38.25,38.5,38.0,38.5,485900,0.0
2025-10-07 10:15:00+07:00,38.25,38.75,38.25,38.5,706700,0.0
2025-10-07 10:30:00+07:00,38.5,38.5,38.25,38.25,943900,0.0
2025-10-07 10:45:00+07:00,38.25,38.5,38.25,38.5,15200,0.0
2025-10-07 11:00:00+07:00,38.25,38.75,38.25,38.5,318900,0.0
2025-10-07 11:15:00+07:00,38.5,38.75,38.5,38.5,76200,0.0
2025-10-07 11:30:00+07:00,38.75,38.75,38.5,38.5,47700,0.0
2025-10-07 11:45:00+07:00,38.5,38.75,38.5,38.5,320700,0.0
2025-10-07 12:00:00+07:00,38.5,38.75,38.5,38.75,356700,0.0
2025-10-07 12:15:00+07:00,38.75,38.75,38.5,38.5,308100,0.0
2025-10-07 13:45:00+07:00,38.25,38.5,38.25,38.5,97900,0.0
2025-10-07 14:00:00+07:00,38.5,38.75,38.5,38.5,13600,0.0
2025-10-07 14:15:00+07:00,38.75,38.75,38.5,38.5,57400,0.0
2025-10-07 14:30:00+07:00,38.5,38.75,38.5,38.5,35600,0.0
2025-10-07 14:45:00+07:00,38.5,38.75,38.5,38.5,48500,0.0
2025-10-07 15:00:00+07:00,38.75,38.75,38.5,38.5,299300,0.0
2025-10-07 15:15:00+07:00,38.5,38.75,38.5,38.5,31400,0.0
2025-10-07 15:30:00+07:00,38.75,38.75,38.5,38.5,59000,0.0
2025-10-07 15:45:00+07:00,38.5,38.75,38.5,38.75,43000,0.0
2025-10-07 16:00:00+07:00,38.75,38.75,38.5,38.5,82100,0.0
2025-10-07 16:15:00+07:00,38.5,38.75,38.5,38.5,164100,0.0
2025-10-07 16:30:00+07:00,38.5,38.5,38.5,38.5,575600,0.0
2025-10-08 09:45:00+07:00,38.5,39.25,38.5,39.25,475000,0.0
2025-10-08 10:00:00+07:00,39.0,39.25,39.0,39.25,655500,0.0
2025-10-08 10:15:00+07:00,39.25,39.5,39.0,39.25,849500,0.0
2025-10-08 10:30:00+07:00,39.25,39.5,39.25,39.5,257700,0.0
2025-10-08 10:45:00+07:00,39.5,39.5,39.25,39.5,571600,0.0
2025-10-08 11:00:00+07:00,39.5,39.5,39.25,39.5,18000,0.0
2025-10-08 11:15:00+07:00,39.25,39.5,39.25,39.25,444000,0.0
2025-10-08 11:30:00+07:00,39.25,39.5,39.25,39.5,211500,0.0
2025-10-08 11:45:00+07:00,39.5,39.5,39.25,39.25,19900,0.0
2025-10-08 12:00:00+07:00,39.5,39.5,39.25,39.25,17700,0.0
2025-10-08 12:15:00+07:00,39.5,39.75,39.25,39.5,499800,0.0
2025-10-08 13:45:00+07:00,39.5,39.75,39.5,39.5,165500,0.0
2025-10-08 14:00:00+07:00,39.75,39.75,38.5,39.0,1951700,0.0
2025-10-08 14:15:00+07:00,39.0,39.0,39.0,39.0,20800,0.0
2025-10-08 14:30:00+07:00,39.0,39.25,38.75,39.0,534500,0.0
2025-10-08 14:45:00+07:00,39.0,39.25,38.75,39.25,210900,0.0
2025-10-08 15:00:00+07:00,39.25,39.25,38.75,39.25,567700,0.0
2025-10-08 15:15:00+07:00,39.25,39.5,39.0,39.5,304600,0.0
2025-10-08 15:30:00+07:00,39.5,39.5,39.25,39.25,158100,0.0
2025-10-08 15:45:00+07:00,39.25,39.5,39.25,39.5,14200,0.0
2025-10-08 16:00:00+07:00,39.5,39.5,39.25,39.5,98300,0.0
2025-10-08 16:15:00+07:00,39.5,39.5,39.0,39.25,239800,0.0
2025-10-08 16:30:00+07:00,39.0,39.0,39.0,39.0,717800,0.0
2025-10-09 09:45:00+07:00,39.25,39.5,39.25,39.25,191800,0.0
2025-10-09 10:00:00+07:00,39.5,39.75,39.25,39.75,501500,0.0
2025-10-09 10:15:00+07:00,39.75,40.0,39.5,39.75,842500,0.0
2025-10-09 10:30:00+07:00,39.75,40.25,39.75,40.0,585500,0.0
2025-10-09 10:45:00+07:00,40.25,40.25,40.0,40.25,60400,0.0
2025-10-09 11:00:00+07:00,40.0,40.25,40.0,40.0,256700,0.0
2025-10-09 11:15:00+07:00,40.25,40.25,40.0,40.25,284600,0.0
2025-10-09 11:30:00+07:00,40.25,40.5,40.0,40.0,1052900,0.0
2025-10-09 11:45:00+07:00,40.0,40.25,40.0,40.0,70500,0.0
2025-10-09 12:00:00+07:00,40.25,40.5,40.0,40.5,328600,0.0
2025-10-09 12:15:00+07:00,40.5,40.5,40.25,40.25,169500,0.0
2025-10-09 13:45:00+07:00,40.5,40.5,40.5,40.5,128500,0.0
2025-10-09 14:00:00+07:00,40.25,40.75,40.25,40.75,815400,0.0
2025-10-09 14:15:00+07:00,40.5,40.75,40.5,40.75,252800,0.0
2025-10-09 14:30:00+07:00,40.75,40.75,40.5,40.75,183700,0.0
2025-10-09 14:45:00+07:00,40.75,40.75,40.5,40.75,108500,0.0
2025-10-09 15:00:00+07:00,40.5,41.0,40.5,40.75,776800,0.0
2025-10-09 15:15:00+07:00,41.0,41.25,40.75,41.25,756300,0.0
2025-10-09 15:30:00+07:00,41.0,41.25,41.0,41.0,134000,0.0
2025-10-09 15:45:00+07:00,41.25,41.25,41.0,41.25,244500,0.0
2025-10-09 16:00:00+07:00,41.0,41.25,41.0,41.25,561200,0.0
2025-10-09 16:15:00+07:00,41.25,41.25,41.0,41.0,534100,0.0
2025-10-09 16:30:00+07:00,41.25,41.25,41.25,41.25,1146000,0.0
2025-10-10 09:45:00+07:00,41.5,41.5,41.0,41.25,583400,0.0
2025-10-10 10:00:00+07:00,41.0,41.0,40.5,40.75,990800,0.0
2025-10-10 10:15:00+07:00,40.75,40.75,40.5,40.75,313100,0.0
2025-10-10 10:30:00+07:00,40.75,40.75,40.25,40.5,350300,0.0
2025-10-10 10:45:00+07:00,40.5,40.75,40.5,40.75,169100,0.0
2025-10-10 11:00:00+07:00,40.75,40.75,40.5,40.75,698800,0.0
2025-10-10 11:15:00+07:00,40.75,40.75,40.5,40.75,247100,0.0
2025-10-10 11:30:00+07:00,40.75,40.75,40.75,40.75,20300,0.0
2025-10-10 11:45:00+07:00,40.75,40.75,40.5,40.75,15500,0.0
2025-10-10 12:00:00+07:00,40.75,40.75,40.5,40.75,19500,0.0
2025-10-10 12:15:00+07:00,40.5,40.75,40.5,40.75,30200,0.0
2025-10-10 13:45:00+07:00,40.75,40.75,40.75,40.75,26100,0.0
2025-10-10 14:00:00+07:00,40.75,40.75,40.5,40.75,71200,0.0
2025-10-10 14:15:00+07:00,40.75,40.75,40.5,40.75,186500,0.0
2025-10-10 14:30:00+07:00,40.75,40.75,40.5,40.75,91100,0.0
2025-10-10 14:45:00+07:00,40.75,40.75,40.5,40.75,49300,0.0
2025-10-10 15:00:00+07:00,40.75,40.75,40.25,40.25,597600,0.0
2025-10-10 15:15:00+07:00,40.5,40.75,40.25,40.75,158200,0.0
2025-10-10 15:30:00+07:00,40.5,40.75,40.5,40.75,18300,0.0
2025-10-10 15:45:00+07:00,40.5,40.75,40.5,40.75,12100,0.0
2025-10-10 16:00:00+07:00,40.5,40.75,40.5,40.5,504800,0.0
2025-10-10 16:15:00+07:00,40.75,40.75,40.5,40.5,136800,0.0
2025-10-10 16:30:00+07:00,40.5,40.5,40.5,40.5,769400,0.0
2025-10-14 09:45:00+07:00,40.75,40.75,40.5,40.75,223800,0.0
2025-10-14 10:00:00+07:00,40.75,41.25,40.75,41.0,933100,0.0
2025-10-14 10:15:00+07:00,41.0,41.5,40.75,41.0,1099400,0.0
2025-10-14 10:30:00+07:00,40.75,41.0,40.5,40.5,687000,0.0
2025-10-14 10:45:00+07:00,40.5,40.75,40.25,40.25,339300,0.0
2025-10-14 11:00:00+07:00,40.25,40.5,40.25,40.25,326900,0.0
2025-10-14 11:15:00+07:00,40.25,40.5,40.0,40.0,408400,0.0
2025-10-14 11:30:00+07:00,40.0,40.25,39.75,40.0,334400,0.0
2025-10-14 11:45:00+07:00,40.0,40.25,39.75,40.0,345500,0.0
2025-10-14 12:00:00+07:00,40.0,40.25,40.0,40.25,24600,0.0
2025-10-14 12:15:00+07:00,40.25,40.25,40.0,40.25,139200,0.0
2025-10-14 13:45:00+07:00,40.0,40.25,40.0,40.25,102300,0.0
2025-10-14 14:00:00+07:00,40.0,40.25,40.0,40.25,86900,0.0
2025-10-14 14:15:00+07:00,40.25,40.25,39.75,40.0,517900,0.0
2025-10-14 14:30:00+07:00,39.75,40.0,39.75,40.0,140700,0.0
2025-10-14 14:45:00+07:00,40.0,40.25,39.75,40.25,359800,0.0
2025-10-14 15:00:00+07:00,40.0,40.25,40.0,40.25,177000,0.0
2025-10-14 15:15:00+07:00,40.25,40.25,40.0,40.25,229100,0.0
2025-10-14 15:30:00+07:00,40.0,40.25,40.0,40.25,198200,0.0
2025-10-14 15:45:00+07:00,40.25,40.25,40.0,40.25,213200,0.0
2025-10-14 16:00:00+07:00,40.25,40.25,40.0,40.25,278200,0.0
2025-10-14 16:15:00+07:00,40.0,40.5,40.0,40.25,561800,0.0
2025-10-14 16:30:00+07:00,40.0,40.0,40.0,40.0,750100,0.0
2025-10-15 09:45:00+07:00,40.25,40.25,40.25,40.25,177500,0.0
2025-10-15 10:00:00+07:00,40.25,40.5,40.25,40.5,46300,0.0
2025-10-15 10:15:00+07:00,40.25,40.5,40.25,40.5,30500,0.0
2025-10-15 10:30:00+07:00,40.5,40.5,40.25,40.5,104400,0.0
2025-10-15 10:45:00+07:00,40.5,40.5,40.25,40.25,149400,0.0
2025-10-15 11:00:00+07:00,40.25,40.25,39.75,39.75,335600,0.0
2025-10-15 11:15:00+07:00,40.0,40.0,39.75,40.0,35000,0.0
2025-10-15 11:30:00+07:00,40.0,40.0,39.75,39.75,31000,0.0
2025-10-15 11:45:00+07:00,39.75,40.0,39.75,40.0,34100,0.0
2025-10-15 12:00:00+07:00,40.0,40.25,39.75,40.25,248200,0.0
2025-10-15 12:15:00+07:00,40.25,40.25,40.0,40.0,41100,0.0
2025-10-15 13:45:00+07:00,40.25,40.25,40.0,40.25,336300,0.0
2025-10-15 14:00:00+07:00,40.5,40.75,40.5,40.75,935700,0.0
